Band,Bauwerk,Modul,Eigenschaft,Literaturangabe,Autor,Eingabe komplett,"Datenbankeintrag (Bild, Kurztext, Literaturverweis, basis Strukturdaten)",Notiz,Seite_von,Seite_bis,Ort
"Band 3, II","Oberschleißheim, Neues Schloss Schleißheim, Gesamtikonologie",0,Profan,"Neues Schloss, Gesamtikonologie, in: Bauer, Hermann/Rupprecht, Bernhard: Corpus der barocken Deckenmalerei in Deutschland, Bd. 3: Freistadt Bayern. Regierungsbezirk Oberbayern. Stadt und Landkreis München, Teil 2: Profanbauten, München 1989, S. 553-558.","Bauer-Wild, Anna / W.H.",,,,553,558,Oberschleißheim
"Band 3, II","München, Salvatortheater",0,Profan,"Salvatortheater, in: Bauer, Hermann/Rupprecht, Bernhard: Corpus der barocken Deckenmalerei in Deutschland, Bd. 3: Freistadt Bayern. Regierungsbezirk Oberbayern. Stadt und Landkreis München, Teil 2: Profanbauten, München 1989, S. 559.","Volk-Knüttel, Brigitte",,X,,559,559,München
"Band 3, II","Starnberg, Kurfürstliches Prunkschiff ""Bucentaur""",0,Profan,"""Bucentaur"", in: Bauer, Hermann/Rupprecht, Bernhard: Corpus der barocken Deckenmalerei in Deutschland, Bd. 3: Freistadt Bayern. Regierungsbezirk Oberbayern. Stadt und Landkreis München, Teil 2: Profanbauten, München 1989, S. 560-563.","Volk-Knüttel, Brigitte",,X,,560,563,Starnberg
"Band 3, II","München, Fünf, nicht lokalisierbare Deckenbilder aus dem Hofbereich",0,Profan,"Nicht lokalisierbare Deckenbilder aus dem Hofbereich, Fünf Deckenbilder, in: Bauer, Hermann/Rupprecht, Bernhard: Corpus der barocken Deckenmalerei in Deutschland, Bd. 3: Freistadt Bayern. Regierungsbezirk Oberbayern. Stadt und Landkreis München, Teil 2: Profanbauten, München 1989, S. 565-566.","Volk-Knüttel, Brigitte",,X,,565,566,München
"Band 3, II","München, Vier nicht lokalisierbare Deckenbilder aus dem Hofbereich",0,Profan,"Nicht lokalisierbare Deckenbilder aus dem Hofbereich, Vier Deckenbilder, in: Bauer, Hermann/Rupprecht, Bernhard: Corpus der barocken Deckenmalerei in Deutschland, Bd. 3: Freistadt Bayern. Regierungsbezirk Oberbayern. Stadt und Landkreis München, Teil 2: Profanbauten, München 1989, S. 566-567.","Bauer-Wild, Anna",,X,,566,567,München
"Band 3, II","München, Palais Holnstein",0,Profan,"Palais Holnstein. Jetzt Erzbischöfliches Palais, in: Bauer, Hermann/Rupprecht, Bernhard: Corpus der barocken Deckenmalerei in Deutschland, Bd. 3: Freistadt Bayern. Regierungsbezirk Oberbayern. Stadt und Landkreis München, Teil 2: Profanbauten, München 1989, S. 571-574.","Baur, Eva-Gesine",,X,,571,574,München
"Band 3, II","München, Palais Tattenbach",0,Profan,"Palais Tattenbach, in: Bauer, Hermann/Rupprecht, Bernhard: Corpus der barocken Deckenmalerei in Deutschland, Bd. 3: Freistadt Bayern. Regierungsbezirk Oberbayern. Stadt und Landkreis München, Teil 2: Profanbauten, München 1989, S. 574-576.","Volk-Knüttel, Brigitte",,X,,574,576,München
"Band 3, II","München, Palais Portia",0,Profan,"Palais Portia, in: Bauer, Hermann/Rupprecht, Bernhard: Corpus der barocken Deckenmalerei in Deutschland, Bd. 3: Freistadt Bayern. Regierungsbezirk Oberbayern. Stadt und Landkreis München, Teil 2: Profanbauten, München 1989, S. 576.","Baur, Eva-Gesine/Sinkel, Kristin",,X,,576,576,München
"Band 3, II","München, Palais Preysing",0,Profan,"Palais Preysing, in: Bauer, Hermann/Rupprecht, Bernhard: Corpus der barocken Deckenmalerei in Deutschland, Bd. 3: Freistadt Bayern. Regierungsbezirk Oberbayern. Stadt und Landkreis München, Teil 2: Profanbauten, München 1989, S. 577-578.","Baur, Eva-Gesine",,X,,577,578,München
"Band 3, II","München, Gasthof zum Schwarzen Adler",0,Profan,"Gasthof zum Schwarzen Adler, in: Bauer, Hermann/Rupprecht, Bernhard: Corpus der barocken Deckenmalerei in Deutschland, Bd. 3: Freistadt Bayern. Regierungsbezirk Oberbayern. Stadt und Landkreis München, Teil 2: Profanbauten, München 1989, S. 579.","Baur, Eva-Gesine",,X,,579,579,München
"Band 3, II","München, Schloss Harlaching",0,Profan,"Schloss Harlaching, in: Bauer, Hermann/Rupprecht, Bernhard: Corpus der barocken Deckenmalerei in Deutschland, Bd. 3: Freistadt Bayern. Regierungsbezirk Oberbayern. Stadt und Landkreis München, Teil 2: Profanbauten, München 1989, S. 579-580.","Lüdicke, Lore",,X,,579,580,München
"Band 3, II","München, Schloss Neuberghausen",0,Profan,"Schloss Neuberghausen, in: Bauer, Hermann/Rupprecht, Bernhard: Corpus der barocken Deckenmalerei in Deutschland, Bd. 3: Freistadt Bayern. Regierungsbezirk Oberbayern. Stadt und Landkreis München, Teil 2: Profanbauten, München 1989, S. 581.","Böhm, Cordula",,X,,581,581,München
